time flux "flux error"
1113.2619713147142 1.0005372e+00 7.3183081e-05
1113.3028375261129 9.9982214e-01 7.3170093e-05
1113.3232704823386 1.0000044e+00 7.3175033e-05
1113.3437036387913 9.9981302e-01 7.3169002e-05
1113.3641365955991 1.0000609e+00 7.3170617e-05
1113.384569652757 1.0005023e+00 7.3182739e-05
1113.4050028102647 9.9956936e-01 7.3168208e-05
1113.4254357679965 9.9968815e-01 7.3176379e-05
1113.4458688260856 9.9963802e-01 7.3167961e-05
1113.4663019845175 1.0006585e+00 7.3200667e-05
1113.486735043305 1.0003583e+00 7.3190269e-05
1113.507168102442 9.9998146e-01 7.3174582e-05
1113.5276011618116 9.9947858e-01 7.3158095e-05
1113.5480342215233 9.9970669e-01 7.3161784e-05
1113.5684672815914 1.0007312e+00 7.3198418e-05
1113.5889003420016 1.0008407e+00 7.3202071e-05
1113.6093334026518 9.9880421e-01 7.3140734e-05
1113.6297665637685 9.9968046e-01 7.3160656e-05
1113.6501995251165 1.0005022e+00 7.3182651e-05
1113.670632686808 1.0005968e+00 7.3192205e-05
1113.6910657487388 9.9960297e-01 7.3163596e-05
1113.7114987110108 9.9953508e-01 7.3165524e-05
1113.7319318737573 9.9996173e-01 7.3172887e-05
1113.7523649366194 1.0007319e+00 7.3202711e-05
1113.7727978999465 1.0005308e+00 7.3192088e-05
1113.793231063617 9.9926859e-01 7.3149822e-05
1113.8136641275269 9.9967921e-01 7.3170522e-05
1113.834097091778 1.0004663e+00 7.3183000e-05
1113.854530256387 1.0000187e+00 7.3171039e-05
1113.8749633212283 1.0001669e+00 7.3182899e-05
1113.8953963865279 1.0002328e+00 7.3174720e-05
1113.9158294520676 9.9943596e-01 7.3160467e-05
1113.9362625179565 9.9991190e-01 7.3177493e-05
1113.9566955841874 1.0008770e+00 7.3199881e-05
1113.9771286506584 1.0000279e+00 7.3175404e-05
1113.997561717595 9.9923325e-01 7.3156436e-05
1114.0179947847573 9.9979752e-01 7.3168078e-05
1114.038427852276 1.0005946e+00 7.3188792e-05
1114.0588610201448 1.0003678e+00 7.3186697e-05
1114.0792939882376 9.9974304e-01 7.3166622e-05
1114.0997270566877 9.9919206e-01 7.3155454e-05
1114.1201602256042 9.9971366e-01 7.3164883e-05
1114.140593294629 1.0013251e+00 7.3214971e-05
1114.1610262641261 9.9997294e-01 7.3175725e-05
1114.181459433974 9.9936676e-01 7.3154915e-05
1114.2018925040466 1.0000339e+00 7.3163268e-05
1114.222325474475 1.0002949e+00 7.3186638e-05
1114.242758645254 1.0001937e+00 7.3179908e-05
1114.2631917163744 9.9996173e-01 7.3180381e-05
1114.2836248877356 9.9962008e-01 7.3163093e-05
1114.3040578594446 1.0000157e+00 7.3174866e-05
1114.3244909314963 1.0005536e+00 7.3193616e-05
1114.3449241039052 1.0001076e+00 7.3181640e-05
1114.365357076662 9.9944919e-01 7.3153846e-05
1114.385790149645 9.9985677e-01 7.3180207e-05
1114.4062233229852 1.0000496e+00 7.3170151e-05
1114.4266562967896 1.0001549e+00 7.3172909e-05
1114.4470894707047 1.0007602e+00 7.3201802e-05
1114.467522545092 9.9981254e-01 7.3170748e-05
1114.4879555198277 9.9900883e-01 7.3150950e-05
1114.5083886947905 1.0004264e+00 7.3190313e-05
1114.528821770109 1.0004382e+00 7.3186959e-05
1114.5492548457696 1.0002388e+00 7.3189956e-05
1114.5696879216703 9.9957138e-01 7.3167750e-05
1114.5901209980366 9.9999231e-01 7.3171424e-05
1114.6105540746357 1.0004050e+00 7.3188639e-05
1114.6309871515768 1.0008769e+00 7.3206145e-05
1114.6514202288745 9.9972147e-01 7.3157273e-05
1114.671853306514 9.9932241e-01 7.3154682e-05
1114.6922863843938 1.0005012e+00 7.3199903e-05
1114.7127194627392 1.0008857e+00 7.3203351e-05
1114.7331525413101 9.9946553e-01 7.3163552e-05
1114.7535856202376 9.9991035e-01 7.3173869e-05
1114.7740186995143 9.9996275e-01 7.3179421e-05
1114.7944518790173 1.0000350e+00 7.3182942e-05
1114.8148848589917 1.0001645e+00 7.3188756e-05
1114.8353180392005 1.0001720e+00 7.3180105e-05
1114.8557511197505 9.9955821e-01 7.3182673e-05
1114.8761841006562 1.0003611e+00 7.3195377e-05
1114.8966172817964 1.0003140e+00 7.3193136e-05
1114.917050363394 1.0004487e+00 7.3201940e-05
1114.9374833452312 9.9967009e-01 7.3172021e-05
1114.957916527419 9.9979842e-01 7.3184172e-05
1114.978349609948 9.9989474e-01 7.3187948e-05
1114.9987825928329 1.0005409e+00 7.3198702e-05
1115.019215775952 1.0000775e+00 7.3188719e-05
1115.0396488595288 9.9937779e-01 7.3171141e-05
1115.0600820433465 9.9988323e-01 7.3186027e-05
1115.0805150275119 1.0007311e+00 7.3214287e-05
1115.10094811202 1.0003387e+00 7.3200390e-05
1115.121381296769 1.0000017e+00 7.3182622e-05
1115.141814281982 9.9969178e-01 7.3179537e-05
1115.1622473674215 9.9992812e-01 7.3194205e-05
1115.1826805532182 1.0005718e+00 7.3195617e-05
1115.2031135393627 9.9999321e-01 7.3190502e-05
1115.2235467258506 9.9941272e-01 7.3166586e-05
1115.2439797125771 9.9981618e-01 7.3185947e-05
1115.26441279977 1.0007354e+00 7.3213130e-05
1115.2848459871893 1.0002613e+00 7.3201794e-05
1115.3052790749643 9.9959600e-01 7.3173258e-05
1115.3257120630878 1.0002323e+00 7.3198047e-05
1115.3461452515548 1.0001069e+00 7.3191753e-05
1115.3665783402612 1.0005474e+00 7.3202682e-05
1115.3870113294324 1.0004592e+00 7.3198717e-05
1115.4074445188307 9.9981928e-01 7.3187082e-05
1115.4278776085848 9.9985415e-01 7.3179421e-05
1115.4483106986881 9.9997276e-01 7.3187904e-05
1115.468743789017 1.0005972e+00 7.3199612e-05
1115.4891768798188 1.0004710e+00 7.3199350e-05
1115.509610070847 9.9931753e-01 7.3164585e-05
1115.53004306223 9.9921918e-01 7.3167947e-05
1115.5504761539632 1.0004946e+00 7.3202653e-05
1115.5709093460391 1.0009717e+00 7.3220595e-05
1115.59134233847 9.9935114e-01 7.3170064e-05
1115.6117755311352 9.9900454e-01 7.3151547e-05
1115.6322086241416 1.0003355e+00 7.3192867e-05
1115.6526416176202 1.0006746e+00 7.3208845e-05
1115.6730748113332 1.0000154e+00 7.3177529e-05
1115.6935079053874 9.9969381e-01 7.3176358e-05
1115.713940899681 9.9951810e-01 7.3165167e-05
1115.7343740944416 1.0003607e+00 7.3193034e-05
1115.754807189427 1.0006722e+00 7.3208284e-05
1115.775240284769 9.9975693e-01 7.3173513e-05
1115.7956733804604 9.9984151e-01 7.3171097e-05
1115.8161064764936 9.9984723e-01 7.3174211e-05
1115.8365395728833 1.0007434e+00 7.3197036e-05
1115.856972669506 1.0002638e+00 7.3185351e-05
1115.877405766587 1.0003268e+00 7.3183874e-05
1115.897838863908 9.9937707e-01 7.3159943e-05
1115.9182719615783 1.0000402e+00 7.3172792e-05
1115.9387050595906 1.0006021e+00 7.3198666e-05
1115.9591382579601 1.0007547e+00 7.3192925e-05
1115.979571256561 9.9961388e-01 7.3166302e-05
1116.0000044556218 9.9993920e-01 7.3171061e-05
1116.020437554922 9.9963200e-01 7.3170857e-05
1116.0408705545706 1.0010579e+00 7.3207986e-05
1116.0613037545627 1.0001602e+00 7.3186391e-05
1116.0817368549106 9.9918777e-01 7.3146373e-05
1116.102169855607 9.9976057e-01 7.3164658e-05
1116.1226030565304 1.0008759e+00 7.3209245e-05
1116.1430361578095 1.0002333e+00 7.3181633e-05
1116.1634691595536 9.9960774e-01 7.3165837e-05
1116.1839023615248 9.9947065e-01 7.3157826e-05
1116.2043354638517 1.0004618e+00 7.3189782e-05
1116.224768666405 1.0003901e+00 7.3191026e-05
1116.2452016694297 1.0003544e+00 7.3195144e-05
1116.2860679764126 1.0004565e+00 7.3173011e-05
1116.3065009803613 1.0003910e+00 7.3200063e-05
1116.3269340846673 9.9994987e-01 7.3184128e-05
1116.347367289316 1.0001118e+00 7.3184223e-05
1116.3678002943197 1.0002345e+00 7.3192663e-05
1116.3882334995578 9.9953234e-01 7.3163756e-05
1116.4086666052608 1.0000522e+00 7.3181560e-05
1116.4290997111893 1.0008582e+00 7.3204734e-05
1116.4495328174744 9.9999797e-01 7.3181465e-05
1116.4699659241014 9.9951404e-01 7.3166921e-05
1116.490399031085 1.0000582e+00 7.3182149e-05
1116.5108321384178 1.0008564e+00 7.3197582e-05
1116.5312652459834 1.0006036e+00 7.3199604e-05
1116.5516983540074 9.9993861e-01 7.3174830e-05
1116.5721314622715 9.9926913e-01 7.3153358e-05
1116.5925645708776 1.0003761e+00 7.3189534e-05
1116.6129976798402 1.0012001e+00 7.3205541e-05
1116.633430789152 9.9969870e-01 7.3167459e-05
1116.6538638988131 9.9941659e-01 7.3167444e-05
1116.6742971087006 9.9999768e-01 7.3169096e-05
1118.8402091661774 9.9987775e-01 7.3121446e-05
1118.86064231216 9.9973148e-01 7.3142452e-05
1118.8810754583683 9.9998105e-01 7.3151998e-05
1118.9015086050495 1.0007042e+00 7.3170151e-05
1118.9219417519635 9.9958271e-01 7.3147370e-05
1118.9423749993366 9.9972278e-01 7.3148898e-05
1118.962808146949 9.9991697e-01 7.3154712e-05
1118.98324119491 1.0005003e+00 7.3166528e-05
1119.003674443331 9.9994057e-01 7.3155701e-05
1119.0241075919912 9.9968266e-01 7.3135016e-05
1119.044540641 9.9957806e-01 7.3147537e-05
1119.0649738903521 1.0003703e+00 7.3175252e-05
1119.0854069400593 1.0002098e+00 7.3157433e-05
1119.105840190001 9.9941283e-01 7.3146744e-05
1119.1262733404 9.9983674e-01 7.3137693e-05
1119.146706391155 1.0004716e+00 7.3165509e-05
1119.1671396421443 1.0002942e+00 7.3164047e-05
1119.1875727935912 1.0001447e+00 7.3157229e-05
1119.2080058452775 9.9994761e-01 7.3148658e-05
1119.228439097431 1.0004878e+00 7.3160212e-05
1119.2693055025447 1.0005780e+00 7.3166411e-05
1119.289738555628 9.9980187e-01 7.3149196e-05
1119.310171709054 9.9957240e-01 7.3136609e-05
1119.3306049628372 1.0001148e+00 7.3157913e-05
1119.3510380169682 1.0001762e+00 7.3156727e-05
1119.371471171442 1.0000340e+00 7.3152070e-05
1119.391904426273 1.0001694e+00 7.3159295e-05
1119.4123374813353 9.9912822e-01 7.3135168e-05
1119.4327706368567 9.9996740e-01 7.3161114e-05
1119.453203892619 1.0004878e+00 7.3173724e-05
1119.4736369488455 1.0000632e+00 7.3155250e-05
1119.494070205299 9.9951041e-01 7.3137715e-05
1119.5145033621084 1.0001681e+00 7.3159434e-05
1119.5349365193833 1.0003492e+00 7.3165844e-05
1119.5553696768839 1.0007608e+00 7.3168092e-05
1119.575802834741 9.9975914e-01 7.3149473e-05
1119.59623599294 9.9916720e-01 7.3126925e-05
1119.6166692514962 1.0000354e+00 7.3161151e-05
1119.6371023104002 1.0010161e+00 7.3186195e-05
1119.6575355696477 1.0000832e+00 7.3149960e-05
1119.677968729251 9.9926150e-01 7.3126736e-05
1119.6984017890863 1.0002141e+00 7.3162133e-05
1119.7188350493816 1.0006747e+00 7.3174953e-05
1119.7392681099154 1.0000358e+00 7.3154843e-05
1119.7597012709157 1.0002627e+00 7.3159259e-05
1119.7801345321423 9.9989003e-01 7.3147778e-05
1119.8005675938402 9.9970478e-01 7.3146410e-05
1119.8210007557718 1.0007440e+00 7.3171395e-05
1119.8414340180461 1.0002135e+00 7.3166921e-05
1119.8618670807919 9.9971628e-01 7.3139847e-05
1119.882300343772 9.9930698e-01 7.3130323e-05
1119.9027335070932 9.9987906e-01 7.3144991e-05
1119.9231665707703 1.0003775e+00 7.3163203e-05
1119.943599834798 1.0013007e+00 7.3185169e-05
1119.964032999167 9.9964875e-01 7.3139767e-05
1119.984466063892 9.9904537e-01 7.3132142e-05
1120.004899328851 1.0008333e+00 7.3179290e-05
1120.0253324942678 1.0008328e+00 7.3180185e-05
1120.0457657600418 9.9974960e-01 7.3144052e-05
1120.0661988260472 9.9963617e-01 7.3143892e-05
1120.0866319925117 9.9976754e-01 7.3149859e-05
1120.1070652593335 1.0005388e+00 7.3167852e-05
1120.1274983263866 1.0004578e+00 7.3169482e-05
1120.1479314937824 1.0000151e+00 7.3144198e-05
1120.168364761652 9.9898887e-01 7.3126423e-05
1120.1887979297462 1.0002404e+00 7.3155163e-05
1120.2092309981963 1.0009217e+00 7.3174531e-05
1120.2296642669971 9.9948263e-01 7.3138086e-05
1120.2500974362629 9.9947608e-01 7.3131443e-05
1120.2705306057542 1.0001615e+00 7.3159346e-05
1120.290963775602 9.9985921e-01 7.3143856e-05
1120.3113969457918 1.0004222e+00 7.3166208e-05
1120.331830116338 1.0003536e+00 7.3160962e-05
1120.3522632872337 9.9961227e-01 7.3151416e-05
1120.372696458362 9.9963182e-01 7.3138457e-05
1120.3931296299488 1.0003093e+00 7.3165153e-05
1120.413562801892 1.0001023e+00 7.3148956e-05
1120.4339960741781 1.0003157e+00 7.3155534e-05
1120.4544291467028 9.9908012e-01 7.3126219e-05
1120.4748623196938 9.9967951e-01 7.3134033e-05
1120.4952955929111 1.0008632e+00 7.3186275e-05
1120.5157286666 1.0008190e+00 7.3178431e-05
1120.5361618405223 9.9900508e-01 7.3125550e-05
1120.5565951149038 9.9969298e-01 7.3150106e-05
1120.5770281895238 1.0008905e+00 7.3180774e-05
1120.597461364494 1.0004225e+00 7.3164651e-05
1120.6178946399232 9.9968094e-01 7.3136827e-05
1120.638327715591 1.0002126e+00 7.3158983e-05
1120.6587609916096 9.9946743e-01 7.3138821e-05
1120.6791941679694 1.0005573e+00 7.3174167e-05
1120.6996273446857 1.0002273e+00 7.3163748e-05
1120.7200605217513 9.9984998e-01 7.3153307e-05
1120.7404936991588 9.9957925e-01 7.3135881e-05
1120.760926876923 1.0006294e+00 7.3171082e-05
1120.7813600550362 1.0001935e+00 7.3163093e-05
1120.8017932334915 9.9984908e-01 7.3154260e-05
1120.822226512304 1.0000371e+00 7.3165196e-05
1120.842659691465 9.9953330e-01 7.3144853e-05
1120.863092770851 9.9969465e-01 7.3152187e-05
1120.8835260507112 1.0008161e+00 7.3175856e-05
1120.90395923092 9.9986744e-01 7.3152674e-05
1120.9243923113536 9.9955457e-01 7.3139374e-05
1120.9448255922616 9.9970716e-01 7.3159455e-05
1120.9652587735181 1.0004566e+00 7.3181312e-05
1120.9856918549995 1.0005683e+00 7.3175681e-05
1121.0061251369552 9.9993122e-01 7.3146650e-05
1121.0265582191423 9.9953002e-01 7.3150091e-05
1121.0469915017893 9.9998105e-01 7.3155235e-05
1121.0674246846756 1.0010294e+00 7.3203657e-05
1121.0878577679105 9.9992859e-01 7.3165320e-05
1121.1082910516052 9.9937677e-01 7.3141462e-05
1121.1287242355393 1.0000736e+00 7.3163304e-05
1121.1491573198218 1.0005497e+00 7.3180789e-05
1121.1695906044479 9.9999177e-01 7.3161384e-05
1121.190023789546 1.0000461e+00 7.3162002e-05
1121.210457074878 9.9975824e-01 7.3159958e-05
1121.2308901605502 9.9999380e-01 7.3164505e-05
1121.2513233465797 1.0002463e+00 7.3170580e-05
1121.271756632952 9.9994022e-01 7.3155381e-05
1122.2525501869386 9.9957198e-01 7.3177049e-05
1122.272983390314 9.9949765e-01 7.3175906e-05
1122.2934165940387 1.0005258e+00 7.3202697e-05
1122.3138498981061 1.0002024e+00 7.3188065e-05
1122.3342830025285 9.9982333e-01 7.3183539e-05
1122.354716207301 9.9942631e-01 7.3166884e-05
1122.375149512416 9.9984181e-01 7.3172676e-05
1122.3955826178862 1.0007070e+00 7.3213785e-05
1122.4160158237064 1.0005859e+00 7.3205651e-05
1122.4364491298693 9.9943423e-01 7.3171293e-05
1122.4568822363872 9.9943733e-01 7.3178948e-05
1122.477315443255 1.0009198e+00 7.3219984e-05
1122.4977487504657 1.0004073e+00 7.3207273e-05
1122.5181818580313 9.9972814e-01 7.3185860e-05
1122.5386151659477 9.9938208e-01 7.3180148e-05
1122.5590483742053 1.0002489e+00 7.3203679e-05
1122.5794815828194 1.0006007e+00 7.3212730e-05
1122.5999147917755 1.0005630e+00 7.3205170e-05
1122.6203480010881 9.9966192e-01 7.3180752e-05
1122.64078121075 9.9915326e-01 7.3170166e-05
1122.6612144207538 1.0003008e+00 7.3192081e-05
1122.6816476311142 1.0005108e+00 7.3202202e-05
1122.7020809418245 9.9959385e-01 7.3179152e-05
1122.722514152876 9.9963444e-01 7.3177813e-05
1122.7429472642834 9.9972248e-01 7.3190291e-05
1122.7633805760415 1.0000256e+00 7.3194424e-05
1122.7838137881408 1.0003587e+00 7.3199044e-05
1122.804246900596 1.0001278e+00 7.3187592e-05
1122.8246802134017 9.9944901e-01 7.3180439e-05
1122.8451134265488 1.0001523e+00 7.3205985e-05
1122.865546740053 1.0002060e+00 7.3199444e-05
1122.8859798539052 1.0003487e+00 7.3186529e-05
1122.9064130681 9.9982572e-01 7.3177602e-05
1122.9268462826512 9.9954683e-01 7.3170857e-05
1122.9472794975518 9.9976844e-01 7.3195108e-05
1122.9677126126771 1.0008390e+00 7.3217408e-05
1122.988145928277 1.0001867e+00 7.3200856e-05
1123.0085791443416 9.9898976e-01 7.3160969e-05
1123.0290122606311 9.9993598e-01 7.3190720e-05
1123.0494455771623 1.0008024e+00 7.3223993e-05
1123.0698787941583 9.9954277e-01 7.3192256e-05
1123.0903121116135 9.9972165e-01 7.3193296e-05
1123.1107452293072 9.9970478e-01 7.3184267e-05
1123.131178447351 9.9992412e-01 7.3193609e-05
1123.1516117657375 9.9998492e-01 7.3204930e-05
1123.172044884479 1.0001668e+00 7.3209048e-05
1123.1924781035705 9.9946725e-01 7.3185940e-05
1123.2129114230047 9.9970514e-01 7.3191390e-05
1123.2333446427947 1.0000124e+00 7.3205985e-05
1123.253777862934 1.0002254e+00 7.3196483e-05
1123.2742110834151 9.9981999e-01 7.3185220e-05
1123.2946443042529 1.0000314e+00 7.3197640e-05
1123.3150775254326 9.9954504e-01 7.3186886e-05
1123.3355107469688 1.0005783e+00 7.3213385e-05
1123.3559439688543 9.9990600e-01 7.3202405e-05
1123.3763772910825 9.9959737e-01 7.3189993e-05
1123.396810413782 9.9932504e-01 7.3183321e-05
1123.4172436367153 1.0001074e+00 7.3215073e-05
1123.4376769599912 1.0000620e+00 7.3199815e-05
1123.4581100836222 9.9991828e-01 7.3197654e-05
1123.4785434076039 9.9965835e-01 7.3189243e-05
1123.4989766320432 9.9968255e-01 7.3186457e-05
1123.5194097567219 1.0006747e+00 7.3224284e-05
1123.560276307122 9.9928272e-01 7.3179530e-05
1123.5807094328484 9.9899775e-01 7.3173986e-05
1123.601142759042 1.0004615e+00 7.3210656e-05
1123.6215758854669 1.0004654e+00 7.3215546e-05
1123.6420092122353 9.9971974e-01 7.3195828e-05
1123.6624424394759 9.9991238e-01 7.3199903e-05
1123.6828755669412 9.9942237e-01 7.3187621e-05
1123.7033088947646 1.0000657e+00 7.3203824e-05
1123.723742123053 1.0005536e+00 7.3229050e-05
1123.7441753515668 9.9966598e-01 7.3193252e-05
1123.7646085805536 9.9963605e-01 7.3193216e-05
1123.7850418097732 9.9992341e-01 7.3206196e-05
1123.805475139452 1.0004165e+00 7.3224772e-05
1123.8259082693694 1.0003641e+00 7.3200732e-05
1123.8463414997532 1.0000618e+00 7.3205469e-05
1123.8667748303633 9.9947393e-01 7.3189010e-05
1123.8872080614456 9.9940240e-01 7.3184237e-05
1123.90764119276 1.0011249e+00 7.3243304e-05
1123.9280745245342 1.0004686e+00 7.3223229e-05
1123.9485077565478 9.9911565e-01 7.3172072e-05
1123.9689408890263 9.9951351e-01 7.3196738e-05
1123.9893742218483 1.0003744e+00 7.3220173e-05
1124.0098074549096 1.0005690e+00 7.3226845e-05
1124.03024078843 9.9994510e-01 7.3203315e-05
1124.0506739223056 9.9901193e-01 7.3173062e-05
1124.0711071564147 9.9973220e-01 7.3193041e-05
1124.0915404909902 1.0008479e+00 7.3226787e-05
1124.111973625906 1.0002578e+00 7.3213836e-05
1124.1324068611793 9.9917048e-01 7.3182389e-05
1124.1528401967953 9.9994725e-01 7.3200317e-05
1124.1732733326498 1.0002741e+00 7.3204617e-05
1124.1937066689716 1.0003163e+00 7.3213836e-05
1124.2141399056418 1.0002805e+00 7.3214447e-05
1124.2345730426532 9.9943668e-01 7.3189789e-05
1124.2550063800227 9.9945629e-01 7.3191928e-05
1124.2754395177399 1.0003234e+00 7.3211617e-05
1124.2958727557998 1.0005454e+00 7.3222043e-05
1124.316306094217 9.9983299e-01 7.3198869e-05
1124.336739232982 9.9983722e-01 7.3192088e-05
1124.3571724720896 9.9936849e-01 7.3180730e-05
1124.377605811671 1.0003756e+00 7.3219206e-05
1124.3980389514836 1.0007012e+00 7.3229268e-05
1124.4184722916398 1.0000756e+00 7.3210176e-05
1124.4389055321517 9.9905401e-01 7.3176147e-05
1124.4593387730129 9.9984998e-01 7.3206735e-05
1124.4797720143324 1.0008416e+00 7.3235526e-05
1124.500205255892 1.0000026e+00 7.3210394e-05
1124.5206384977937 9.9885970e-01 7.3179879e-05
1124.5410717401683 1.0000105e+00 7.3198898e-05
1124.5615049827757 9.9977887e-01 7.3204428e-05
1124.5819383258422 1.0011739e+00 7.3256488e-05
1124.602371569148 9.9949467e-01 7.3191950e-05
1124.6228047129189 9.9944365e-01 7.3192226e-05
1124.6432380569167 1.0003723e+00 7.3225718e-05
1124.6636713013868 1.0003338e+00 7.3225761e-05
1124.684104446089 1.0001864e+00 7.3224219e-05
1124.704537791251 1.0001011e+00 7.3219409e-05
1124.7249710367687 9.9997365e-01 7.3222232e-05
1124.74540438252 9.9987894e-01 7.3211893e-05
1124.7658375287283 1.0001029e+00 7.3216179e-05
1124.7862707752938 1.0003728e+00 7.3232877e-05
1124.8067041222093 9.9970049e-01 7.3214265e-05
1124.8271372694653 9.9935013e-01 7.3191666e-05
1124.8475705170786 1.0002851e+00 7.3228111e-05
1124.868003765041 1.0006256e+00 7.3234914e-05
1124.8884370133455 1.0001708e+00 7.3222946e-05
1124.9088701620058 9.9954593e-01 7.3206043e-05
1124.9293035110168 1.0000192e+00 7.3220959e-05
1124.949736760369 1.0005562e+00 7.3230221e-05
1124.9701701100785 1.0004331e+00 7.3225492e-05
1124.9906032601357 9.9940008e-01 7.3202493e-05
1125.011036510652 9.9958920e-01 7.3205687e-05
1125.0314698614093 1.0002224e+00 7.3220763e-05
1125.0519030125142 1.0003629e+00 7.3227922e-05
1125.072336263962 1.0001084e+00 7.3223608e-05
1125.0927696158833 9.9944341e-01 7.3204465e-05
1125.1132028680368 9.9985242e-01 7.3212126e-05
1125.1336361206486 1.0004849e+00 7.3235402e-05
1125.1540693735005 1.0005140e+00 7.3228781e-05
1125.1745026268181 9.9964213e-01 7.3195857e-05
1125.1949358803613 9.9985123e-01 7.3213152e-05
1125.2358023887427 9.9994004e-01 7.3215117e-05
1125.2562357434508 1.0002379e+00 7.3229123e-05
1125.2766688983975 9.9983603e-01 7.3208808e-05
1125.2971021538106 9.9975234e-01 7.3206254e-05
1125.3175355095664 1.0003582e+00 7.3226212e-05
1125.3379686656772 1.0000974e+00 7.3221177e-05
1125.3584020221315 1.0005401e+00 7.3225739e-05
1125.3788352789416 9.9949318e-01 7.3202114e-05
1125.3992684361 1.0001853e+00 7.3220435e-05
1125.4197017936021 1.0003476e+00 7.3231960e-05
1125.44013505146 1.0006397e+00 7.3240713e-05
1125.4605682097827 9.9969804e-01 7.3215531e-05
1125.4810015683324 9.9880207e-01 7.3191673e-05
1125.501434827238 1.0005096e+00 7.3232302e-05
1125.5218680864928 1.0007535e+00 7.3236617e-05
1125.542301346206 9.9948841e-01 7.3208408e-05
1125.5627345061584 9.9963200e-01 7.3207848e-05
1125.5831678665782 1.0001887e+00 7.3226147e-05
1125.6036011272226 1.0003699e+00 7.3231182e-05
1125.62403438834 1.0004721e+00 7.3241681e-05
1125.6444676498068 9.9992394e-01 7.3216324e-05
1125.664900911499 9.9956733e-01 7.3213356e-05
1125.6853341736642 1.0000968e+00 7.3220370e-05
1125.7057674361786 1.0006464e+00 7.3242882e-05
1125.726200699035 9.9975795e-01 7.3220130e-05
1125.7466340622486 1.0001003e+00 7.3219671e-05
1125.7670673258108 9.9954027e-01 7.3204188e-05
1125.7875004897141 9.9973816e-01 7.3206269e-05
1125.8079338539756 1.0003724e+00 7.3226656e-05
1125.8283671185854 1.0003402e+00 7.3223819e-05
1125.8488002835365 9.9888760e-01 7.3176161e-05
1125.8692336488457 9.9947363e-01 7.3191302e-05
1125.8896669146197 9.9992508e-01 7.3216921e-05
1126.6456981943847 1.0001721e+00 7.3174328e-05
1126.6661314737794 9.9986821e-01 7.3152514e-05
1126.6865648534003 1.0003284e+00 7.3138421e-05
1126.7069980332599 9.9961734e-01 7.3093528e-05
1126.7274313135858 9.9927998e-01 7.3052252e-05
1126.7478645941374 1.0004174e+00 7.3055613e-05
1126.7682978751618 1.0007278e+00 7.3028692e-05
1126.788731156652 9.9954706e-01 7.2966883e-05
1126.8091644383676 9.9969220e-01 7.2946881e-05
1126.8295977205562 9.9964571e-01 7.2915835e-05
1126.8500311029784 1.0001446e+00 7.2905830e-05
1126.8704642856246 1.0001301e+00 7.2873387e-05
1126.8908975689774 9.9957114e-01 7.2840325e-05
1126.911330952331 9.9906552e-01 7.2806943e-05
1126.9317642363749 9.9986893e-01 7.2819472e-05
1126.9521974206582 1.0011363e+00 7.2850329e-05
1126.9726308051759 9.9954057e-01 7.2794872e-05
1126.9930640901512 9.9937040e-01 7.2787232e-05
1127.0134973753666 9.9960905e-01 7.2796407e-05
1127.0339306610476 1.0001458e+00 7.2816511e-05
1127.054363947187 1.0002613e+00 7.2818548e-05
1127.0747973335674 9.9932849e-01 7.2781404e-05
1127.095230520179 9.9936557e-01 7.2780822e-05
1127.1156638072498 1.0003889e+00 7.2817762e-05
1127.1360971947943 1.0002371e+00 7.2810668e-05
1127.15653038257 9.9988747e-01 7.2816947e-05
1127.176963670805 9.9973291e-01 7.2812305e-05
1127.1973970592808 1.0003722e+00 7.2850693e-05
1127.2178302482207 9.9966574e-01 7.2845927e-05
1127.2382636373877 1.0003965e+00 7.2861556e-05
1127.258696927027 1.0002092e+00 7.2881514e-05
1127.279130117131 9.9956417e-01 7.2867013e-05
1127.2995635074622 9.9931741e-01 7.2874194e-05
1127.3199967980327 1.0005311e+00 7.2919625e-05
1127.340429989068 1.0000505e+00 7.2934468e-05
1127.3608633805634 9.9958646e-01 7.2908057e-05
1127.381296672298 9.9957228e-01 7.2916446e-05
1127.401729964491 9.9992728e-01 7.2954012e-05
1127.4221632569243 1.0005256e+00 7.2978277e-05
1127.4425965495902 9.9993956e-01 7.2974559e-05
1127.4630298429547 9.9917328e-01 7.2956704e-05
1127.483463136312 9.9977881e-01 7.2988631e-05
1127.5038964303749 1.0003806e+00 7.3006864e-05
1127.5243297246634 1.0003344e+00 7.3032919e-05
1127.544763019192 9.9931145e-01 7.3008094e-05
1127.5651963141863 9.9956232e-01 7.3018506e-05
1127.5856296096463 9.9986577e-01 7.3039868e-05
1127.6060629053318 1.0006009e+00 7.3079900e-05
1127.6264963012582 1.0000255e+00 7.3055700e-05
1127.6469295976422 9.9941790e-01 7.3048373e-05
1127.6673627944983 9.9999553e-01 7.3073323e-05
1127.6877961915889 1.0004214e+00 7.3100302e-05
1127.708229489137 1.0001448e+00 7.3095594e-05
1127.7286626869245 9.9997467e-01 7.3096031e-05
1127.7490960851792 9.9951160e-01 7.3085772e-05
1127.7695293838915 1.0000015e+00 7.3103176e-05
1127.7899627826118 9.9990815e-01 7.3110859e-05
1127.8103959820291 1.0005556e+00 7.3127740e-05
1127.8308292816728 9.9991119e-01 7.3122399e-05
1127.8512626815573 9.9912208e-01 7.3100513e-05
1127.8716958821387 9.9995238e-01 7.3130672e-05
